2019/1/1;Libra
2019/1/2;Libra
2019/1/3;Ophiuchus
2019/1/4;Ophiuchus
2019/1/5;Sagittarius
2019/1/6;Sagittarius
2019/1/7;Sagittarius
2019/1/8;Capricornus
2019/1/9;Capricornus
2019/1/10;Aquarius
2019/1/11;Aquarius
2019/1/12;Aquarius
2019/1/13;Cetus
2019/1/14;Pisces
2019/1/15;Cetus
2019/1/16;Aries
2019/1/17;Taurus
2019/1/18;Taurus
2019/1/19;Orion
2019/1/20;Gemini
2019/1/21;Gemini
2019/1/22;Cancer
2019/1/23;Leo
2019/1/24;Leo
2019/1/25;Virgo
2019/1/26;Virgo
2019/1/27;Virgo
2019/1/28;Libra
2019/1/29;Libra
2019/1/30;Scorpius
2019/1/31;Ophiuchus
2019/2/1;Sagittarius
2019/2/2;Sagittarius
2019/2/3;Sagittarius
2019/2/4;Capricornus
2019/2/5;Capricornus
2019/2/6;Aquarius
2019/2/7;Aquarius
2019/2/8;Aquarius
2019/2/9;Pisces
2019/2/10;Cetus
2019/2/11;Pisces
2019/2/12;Aries
2019/2/13;Taurus
2019/2/14;Taurus
2019/2/15;Taurus
2019/2/16;Gemini
2019/2/17;Gemini
2019/2/18;Cancer
2019/2/19;Leo
2019/2/20;Leo
2019/2/21;Leo
2019/2/22;Virgo
2019/2/23;Virgo
2019/2/24;Virgo
2019/2/25;Libra
2019/2/26;Libra
2019/2/27;Ophiuchus
2019/2/28;Sagittarius
2019/3/1;Sagittarius
2019/3/2;Sagittarius
2019/3/3;Capricornus
2019/3/4;Capricornus
2019/3/5;Capricornus
2019/3/6;Aquarius
2019/3/7;Aquarius
2019/3/8;Pisces
2019/3/9;Cetus
2019/3/10;Pisces
2019/3/11;Cetus
2019/3/12;Aries
2019/3/13;Taurus
2019/3/14;Taurus
2019/3/15;Orion
2019/3/16;Gemini
2019/3/17;Cancer
2019/3/18;Cancer
2019/3/19;Leo
2019/3/20;Leo
2019/3/21;Virgo
2019/3/22;Virgo
2019/3/23;Virgo
2019/3/24;Libra
2019/3/25;Libra
2019/3/26;Ophiuchus
2019/3/27;Ophiuchus
2019/3/28;Sagittarius
2019/3/29;Sagittarius
2019/3/30;Sagittarius
2019/3/31;Capricornus
2019/4/1;Capricornus
2019/4/2;Aquarius
2019/4/3;Aquarius
2019/4/4;Pisces
2019/4/5;Cetus
2019/4/6;Pisces
2019/4/7;Cetus
2019/4/8;Aries
2019/4/9;Taurus
2019/4/10;Taurus
2019/4/11;Orion
2019/4/12;Gemini
2019/4/13;Gemini
2019/4/14;Cancer
2019/4/15;Leo
2019/4/16;Leo
2019/4/17;Virgo
2019/4/18;Virgo
2019/4/19;Virgo
2019/4/20;Libra
2019/4/21;Libra
2019/4/22;Scorpius
2019/4/23;Ophiuchus
2019/4/24;Sagittarius
2019/4/25;Sagittarius
2019/4/26;Sagittarius
2019/4/27;Capricornus
2019/4/28;Capricornus
2019/4/29;Aquarius
2019/4/30;Aquarius
2019/5/1;Aquarius
2019/5/2;Cetus
2019/5/3;Pisces
2019/5/4;Pisces
2019/5/5;Aries
2019/5/6;Taurus
2019/5/7;Taurus
2019/5/8;Taurus
2019/5/9;Gemini
2019/5/10;Gemini
2019/5/11;Cancer
2019/5/12;Leo
2019/5/13;Leo
2019/5/14;Leo
2019/5/15;Virgo
2019/5/16;Virgo
2019/5/17;Virgo
2019/5/18;Libra
2019/5/19;Libra
2019/5/20;Ophiuchus
2019/5/21;Ophiuchus
2019/5/22;Sagittarius
2019/5/23;Sagittarius
2019/5/24;Capricornus
2019/5/25;Capricornus
2019/5/26;Aquarius
2019/5/27;Aquarius
2019/5/28;Aquarius
2019/5/29;Pisces
2019/5/30;Cetus
2019/5/31;Pisces
2019/6/1;Cetus
2019/6/2;Taurus
2019/6/3;Taurus
2019/6/4;Taurus
2019/6/5;Gemini
2019/6/6;Gemini
2019/6/7;Cancer
2019/6/8;Cancer
2019/6/9;Leo
2019/6/10;Leo
2019/6/11;Virgo
2019/6/12;Virgo
2019/6/13;Virgo
2019/6/14;Libra
2019/6/15;Libra
2019/6/16;Ophiuchus
2019/6/17;Ophiuchus
2019/6/18;Sagittarius
2019/6/19;Sagittarius
2019/6/20;Sagittarius
2019/6/21;Capricornus
2019/6/22;Capricornus
2019/6/23;Aquarius
2019/6/24;Aquarius
2019/6/25;Pisces
2019/6/26;Cetus
2019/6/27;Pisces
2019/6/28;Cetus
2019/6/29;Aries
2019/6/30;Taurus
2019/7/1;Taurus
2019/7/2;Orion
2019/7/3;Gemini
2019/7/4;Cancer
2019/7/5;Cancer
2019/7/6;Leo
2019/7/7;Leo
2019/7/8;Virgo
2019/7/9;Virgo
2019/7/10;Virgo
2019/7/11;Libra
2019/7/12;Libra
2019/7/13;Scorpius
2019/7/14;Ophiuchus
2019/7/15;Sagittarius
2019/7/16;Sagittarius
2019/7/17;Sagittarius
2019/7/18;Capricornus
2019/7/19;Capricornus
2019/7/20;Aquarius
2019/7/21;Aquarius
2019/7/22;Aquarius
2019/7/23;Cetus
2019/7/24;Cetus
2019/7/25;Pisces
2019/7/26;Aries
2019/7/27;Taurus
2019/7/28;Taurus
2019/7/29;Taurus
2019/7/30;Gemini
2019/7/31;Gemini
2019/8/1;Cancer
2019/8/2;Leo
2019/8/3;Leo
2019/8/4;Leo
2019/8/5;Virgo
2019/8/6;Virgo
2019/8/7;Virgo
2019/8/8;Libra
2019/8/9;Scorpius
2019/8/10;Ophiuchus
2019/8/11;Sagittarius
2019/8/12;Sagittarius
2019/8/13;Sagittarius
2019/8/14;Capricornus
2019/8/15;Capricornus
2019/8/16;Aquarius
2019/8/17;Aquarius
2019/8/18;Aquarius
2019/8/19;Pisces
2019/8/20;Cetus
2019/8/21;Pisces
2019/8/22;Cetus
2019/8/23;Taurus
2019/8/24;Taurus
2019/8/25;Taurus
2019/8/26;Gemini
2019/8/27;Gemini
2019/8/28;Cancer
2019/8/29;Cancer
2019/8/30;Leo
2019/8/31;Leo
2019/9/1;Virgo
2019/9/2;Virgo
2019/9/3;Virgo
2019/9/4;Libra
2019/9/5;Libra
2019/9/6;Ophiuchus
2019/9/7;Ophiuchus
2019/9/8;Sagittarius
2019/9/9;Sagittarius
2019/9/10;Capricornus
2019/9/11;Capricornus
2019/9/12;Capricornus
2019/9/13;Aquarius
2019/9/14;Aquarius
2019/9/15;Pisces
2019/9/16;Cetus
2019/9/17;Pisces
2019/9/18;Cetus
2019/9/19;Aries
2019/9/20;Taurus
2019/9/21;Taurus
2019/9/22;Taurus
2019/9/23;Gemini
2019/9/24;Gemini
2019/9/25;Cancer
2019/9/26;Leo
2019/9/27;Leo
2019/9/28;Virgo
2019/9/29;Virgo
2019/9/30;Virgo
2019/10/1;Libra
2019/10/2;Libra
2019/10/3;Scorpius
2019/10/4;Ophiuchus
2019/10/5;Sagittarius
2019/10/6;Sagittarius
2019/10/7;Sagittarius
2019/10/8;Capricornus
2019/10/9;Capricornus
2019/10/10;Aquarius
2019/10/11;Aquarius
2019/10/12;Pisces
2019/10/13;Cetus
2019/10/14;Pisces
2019/10/15;Cetus
2019/10/16;Aries
2019/10/17;Taurus
2019/10/18;Taurus
2019/10/19;Taurus
2019/10/20;Gemini
2019/10/21;Gemini
2019/10/22;Cancer
2019/10/23;Leo
2019/10/24;Leo
2019/10/25;Leo
2019/10/26;Virgo
2019/10/27;Virgo
2019/10/28;Virgo
2019/10/29;Libra
2019/10/30;Libra
2019/10/31;Ophiuchus
